filename,n_bigram,n_trigram,n_freq_pos_seq,n_subj_el_big,n_subj_el_total,hypernym_count,hypernym_count_sent,hyponyms_count,hyponyms_count_sent,nErrors,nErrorsTokens,ntokens,fleshscore,avgWordLength,nSpelling,nSpellingTokens,nLongSentence,nStyleErrors,nStyleperSent,nvoc,similarityprompt,countDemonstrativo,demonstrativoPerSent,countEnclise,enclisePerSent,fstPerson,fstPessoaPerSent,countDiscourseMarkers,discourseSent,understandingGrade,selectinginfoGrade,showknowGrade,solutionGrade,formalGrade,finalGrade
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u167.xml,6,0,0,2,61,52,4.0,135,10.384615384615383,3,0.0074,403.0,104.82607167720799,53.0,1.0,0.0024813895781637717,11.0,25,1.0,161,0.34,8,0.61538464,0,0.0,0,0.0,11,0.84615386,1.5,1.5,1.0,1.0,1.0,6.0
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u183.xml,8,3,0,6,116,77,3.347826086956522,292,12.695652173913045,4,0.0092,434.0,86.06771420001984,52.0,11.0,0.02534562211981567,15.0,8,0.0,206,0.34,5,0.2173913,7,0.3043478,3,0.13043478,16,0.6956521999999999,1.5,1.5,1.0,1.5,1.5,7.0
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u173.xml,4,0,0,3,86,35,5.0,81,11.571428571428573,5,0.0182,274.0,103.40945719242096,53.0,9.0,0.032846715328467155,6.0,18,2.0,129,0.51,3,0.42857143,0,0.0,0,0.0,13,1.8571428,1.0,1.0,0.5,1.0,0.5,4.0
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u168.xml,6,0,1,1,34,43,3.9090909090909087,131,11.909090909090908,4,0.0163,246.0,74.82037044525148,54.0,3.0,0.012195121951219513,11.0,9,0.0,143,0.65,0,0.0,1,0.09090909,0,0.0,2,0.18181819,1.5,1.0,1.0,1.0,1.5,6.0
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u166.xml,6,0,0,3,89,22,7.333333333333332,55,18.33333333333333,3,0.0122,246.0,98.20573416709902,53.0,3.0,0.012195121951219513,3.0,13,4.0,134,0.53,3,1.0,1,0.33333334,0,0.0,7,2.3333333,1.0,1.0,0.5,0.5,1.0,4.0
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u169.xml,8,2,0,4,61,48,3.692307692307693,157,12.076923076923075,2,0.0067,299.0,86.42563460826875,53.0,2.0,0.006688963210702341,11.0,9,0.0,164,0.51,1,0.07692308,1,0.07692308,2,0.15384616,8,0.61538464,1.0,1.0,1.0,1.0,1.5,5.5
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u164.xml,9,1,0,5,74,71,10.142857142857142,246,35.142857142857146,1,0.0023,442.0,84.99427569866181,53.0,11.0,0.024886877828054297,7.0,10,1.0,237,0.37,6,0.85714287,0,0.0,2,0.2857143,4,0.5714286,1.0,1.0,1.5,1.0,1.5,6.0
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u175.xml,9,2,0,2,73,63,4.846153846153847,170,13.076923076923075,1,0.0025,402.0,83.00216473102572,52.0,2.0,0.0049751243781094535,12.0,1,0.0,205,0.39,1,0.07692308,1,0.07692308,0,0.0,10,0.7692308000000001,1.5,1.0,0.5,1.0,1.5,5.5
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u178.xml,5,1,0,2,72,55,6.111111111111112,209,23.222222222222218,1,0.0036,281.0,95.2905132865906,52.0,5.0,0.017793594306049824,9.0,7,0.0,144,0.55,1,0.11111111,2,0.22222222,0,0.0,6,0.6666667,0.5,0.5,0.5,0.5,1.0,3.0
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u165.xml,4,1,0,3,80,54,3.6,175,11.666666666666664,5,0.0164,305.0,104.59893492221836,52.0,14.0,0.045901639344262286,10.0,13,0.0,166,0.48,2,0.13333334,5,0.33333334,1,0.06666667,12,0.8,1.0,1.0,1.0,0.5,1.5,5.0
/quais-as-condicoes-necessarias-para-se-atingir-o-sucesso-profissional/xml/ult4657u180.xml,5,0,1,0,13,25,25.0,78,78.0,0,0.0,161.0,91.72071860790254,52.0,6.0,0.037267080745341616,1.0,28,28.0,86,1.06,1,1.0,0,0.0,1,1.0,4,4.0,0.5,0.5,0.5,0.5,0.5,2.5
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u155.xml,8,2,0,4,79,60,6.666666666666668,291,32.333333333333336,2,0.0058,347.0,85.48629776000979,52.0,13.0,0.03746397694524496,9.0,6,0.0,182,0.46,1,0.11111111,2,0.22222222,1,0.11111111,6,0.6666667,1.5,0.5,1.0,1.0,1.5,5.5
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u163.xml,3,0,0,2,36,42,6.0,93,13.285714285714285,4,0.0177,226.0,85.25004406929017,52.0,4.0,0.017699115044247787,7.0,12,1.0,119,0.62,0,0.0,0,0.0,0,0.0,2,0.2857143,1.0,0.5,0.5,0.5,1.0,3.5
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u159.xml,16,1,0,6,93,69,5.307692307692308,274,21.076923076923077,1,0.0021,467.0,90.32322548389436,52.0,12.0,0.02569593147751606,13.0,18,1.0,237,0.31,1,0.07692308,2,0.15384616,0,0.0,12,0.9230769,1.5,1.0,1.0,1.0,1.5,6.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u162.xml,6,0,0,3,67,26,4.333333333333333,127,21.166666666666668,3,0.016,188.0,89.53500386238098,52.0,3.0,0.015957446808510637,6.0,4,0.0,125,0.87,2,0.33333334,0,0.0,0,0.0,6,1.0,0.5,0.5,1.0,0.5,1.0,3.5
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u148.xml,4,0,0,4,60,49,7.0,210,30.0,3,0.0108,278.0,92.720616517067,52.0,4.0,0.014388489208633094,5.0,11,1.0,159,0.53,2,0.2857143,0,0.0,2,0.2857143,10,1.4285715,0.5,1.0,1.0,0.5,1.0,4.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u151.xml,7,0,0,2,50,64,5.8181818181818175,343,31.181818181818183,2,0.0052,382.0,100.45279661178593,51.0,7.0,0.01832460732984293,8.0,12,1.0,198,0.45,0,0.0,3,0.27272728,3,0.27272728,10,0.90909094,2.0,1.5,1.5,1.5,1.5,8.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u158.xml,13,1,0,1,71,102,3.1875,524,16.375,3,0.0052,581.0,101.33103788852694,51.0,8.0,0.013769363166953529,18.0,8,0.0,274,0.26,4,0.125,2,0.0625,1,0.03125,10,0.3125,1.0,1.0,0.5,1.0,1.5,5.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u152.xml,10,2,0,0,53,71,5.071428571428571,335,23.92857142857143,6,0.0164,366.0,90.73007882595064,52.0,4.0,0.01092896174863388,11.0,17,1.0,182,0.46,2,0.14285715,0,0.0,1,0.071428575,11,0.78571427,1.5,1.0,1.0,1.0,1.5,6.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u149.xml,14,0,0,1,37,46,2.421052631578948,137,7.2105263157894735,3,0.008,374.0,104.74355534076693,52.0,3.0,0.008021390374331552,14.0,12,0.0,185,0.42,4,0.21052632,0,0.0,0,0.0,12,0.6315789,1.0,1.0,0.5,1.0,1.0,4.5
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u147.xml,4,0,0,0,55,55,5.0,228,20.727272727272727,5,0.0152,328.0,93.8209721660614,53.0,2.0,0.006097560975609756,10.0,17,1.0,171,0.47,1,0.09090909,1,0.09090909,2,0.18181819,6,0.54545456,1.0,0.5,0.5,0.5,0.5,3.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u150.xml,13,1,0,3,69,53,3.117647058823529,202,11.882352941176471,3,0.009,335.0,101.10067389965059,52.0,5.0,0.01492537313432836,13.0,20,1.0,176,0.47,3,0.1764706,2,0.11764706,1,0.05882353,10,0.5882353,1.5,1.0,1.0,1.0,1.5,6.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u161.xml,14,4,0,3,60,73,5.615384615384616,362,27.84615384615385,2,0.0049,407.0,92.52246435642245,52.0,5.0,0.012285012285012284,13.0,8,0.0,216,0.4,3,0.23076923,0,0.0,1,0.07692308,7,0.53846157,1.0,1.0,1.0,0.5,1.0,4.5
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u157.xml,9,1,0,5,75,61,3.5882352941176467,331,19.47058823529412,3,0.0073,409.0,96.80321866035463,52.0,9.0,0.022004889975550126,15.0,9,0.0,213,0.32,4,0.23529412,2,0.11764706,1,0.05882353,17,1.0,1.0,1.0,0.5,1.0,1.5,5.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u156.xml,8,0,0,2,60,46,2.421052631578948,367,19.315789473684212,7,0.0227,308.0,107.92655595302584,52.0,5.0,0.016233766233766232,8.0,22,1.0,165,0.54,6,0.31578946,0,0.0,5,0.2631579,5,0.2631579,1.0,0.5,0.5,0.5,0.5,3.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u145.xml,14,0,0,3,69,77,8.555555555555555,348,38.66666666666666,4,0.0099,406.0,95.88819700241093,52.0,20.0,0.04926108374384237,10.0,26,3.0,217,0.42,6,0.75,5,0.625,0,0.0,12,1.5,1.0,0.5,1.0,1.0,1.0,4.5
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u160.xml,9,0,1,5,75,66,6.6,337,33.7,4,0.0104,386.0,90.81271618366243,52.0,4.0,0.010362694300518135,10.0,9,0.0,180,0.41,2,0.2,2,0.2,0,0.0,9,0.9,1.5,1.5,2.0,1.0,1.5,7.5
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u154.xml,6,0,0,5,95,73,7.3,444,44.4,2,0.0052,381.0,92.73578451633458,52.0,7.0,0.01837270341207349,9.0,20,2.0,195,0.42,1,0.1,1,0.1,0,0.0,9,0.9,1.0,1.0,0.5,0.5,1.0,4.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u153.xml,9,1,0,1,35,39,9.75,251,62.75,1,0.0046,216.0,94.12666181087496,51.0,4.0,0.018518518518518517,4.0,6,1.0,113,0.71,0,0.0,1,0.25,1,0.25,5,1.25,1.0,1.0,0.5,1.0,1.0,4.5
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u146.xml,7,0,0,2,55,79,7.1818181818181825,346,31.45454545454545,8,0.019,422.0,88.85680066108705,52.0,10.0,0.02369668246445497,13.0,17,1.0,225,0.42,2,0.18181819,2,0.18181819,1,0.09090909,16,1.4545455,1.0,1.0,0.5,0.5,1.0,4.0
/leis-e-penas-mais-duras-sao-a-unica-solucao-para-o-transito-brasileiro/xml/ult4657u144.xml,3,0,0,4,59,40,3.636363636363636,159,14.454545454545455,3,0.0131,229.0,86.6542135334015,52.0,6.0,0.026200873362445413,8.0,6,0.0,129,0.58,2,0.18181819,0,0.0,1,0.09090909,4,0.36363637,0.5,0.5,0.5,0.5,1.0,3.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u665.xml,6,0,0,4,73,45,3.4615384615384617,258,19.846153846153847,8,0.0244,328.0,97.68988100051882,52.0,9.0,0.027439024390243903,13.0,20,1.0,160,0.32,4,0.30769232,2,0.15384616,2,0.15384616,6,0.46153846,1.0,0.5,0.5,0.5,1.0,3.5
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u647.xml,7,1,0,2,73,62,4.769230769230768,155,11.923076923076925,29,0.0738,393.0,92.33575879096986,52.0,10.0,0.025445292620865142,13.0,60,4.0,182,0.32,5,0.38461540000000005,1,0.07692308,0,0.0,9,0.6923077,0.5,0.0,0.0,0.5,0.5,1.5
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u650.xml,7,0,0,1,50,37,5.285714285714286,168,24.0,22,0.0625,352.0,92.37306359767916,52.0,6.0,0.017045454545454544,7.0,26,3.0,198,0.51,2,0.2857143,3,0.42857143,1,0.14285715,12,1.7142857,1.0,0.5,0.5,0.0,0.5,2.5
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u654.xml,8,0,0,0,47,43,2.6875,123,7.6875,10,0.0293,341.0,121.06667238235478,51.0,23.0,0.06744868035190615,13.0,45,2.0,137,0.3,2,0.125,2,0.125,0,0.0,10,0.625,0.5,0.5,1.0,1.0,1.0,4.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u656.xml,5,0,0,1,30,36,4.0,151,16.77777777777778,27,0.0801,337.0,98.21185582637791,52.0,26.0,0.0771513353115727,10.0,46,5.0,180,0.38,3,0.33333334,7,0.7777778000000001,0,0.0,8,0.8888889000000001,1.0,0.5,0.5,0.5,0.5,3.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u653.xml,11,2,0,1,47,53,3.7857142857142856,228,16.285714285714285,13,0.0375,347.0,94.9946566200257,52.0,5.0,0.01440922190201729,12.0,15,1.0,200,0.41,2,0.14285715,5,0.35714287,2,0.14285715,17,1.2142857,1.5,1.5,1.5,0.5,2.0,7.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u662.xml,20,0,0,3,70,80,4.705882352941177,329,19.352941176470583,11,0.0212,519.0,93.65349889755251,52.0,7.0,0.01348747591522158,16.0,46,2.0,251,0.2,9,0.5294118,5,0.29411766,1,0.05882353,22,1.2941177,1.0,1.0,1.0,1.0,1.0,5.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u666.xml,5,0,0,0,30,30,4.285714285714286,81,11.571428571428573,13,0.0583,223.0,113.39912773132326,51.0,12.0,0.05381165919282512,7.0,30,4.0,113,0.5,4,0.5714286,0,0.0,0,0.0,7,1.0,0.5,0.5,0.5,0.0,1.0,2.5
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u663.xml,6,1,0,0,28,24,4.0,91,15.166666666666664,12,0.0561,214.0,99.40135372638704,52.0,7.0,0.032710280373831765,7.0,12,2.0,131,0.75,2,0.33333334,0,0.0,0,0.0,7,1.1666666,1.0,0.0,0.5,0.5,1.0,3.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u661.xml,13,2,0,4,103,65,4.0625,145,9.0625,20,0.0406,493.0,108.80740927219392,52.0,20.0,0.04056795131845842,13.0,48,3.0,221,0.28,5,0.3125,0,0.0,0,0.0,10,0.625,1.0,1.0,0.5,1.0,1.0,4.5
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u659.xml,9,1,0,3,74,44,3.3846153846153846,185,14.230769230769232,11,0.0316,348.0,104.4315524196625,51.0,15.0,0.04310344827586207,10.0,40,3.0,176,0.31,1,0.07692308,1,0.07692308,1,0.07692308,13,1.0,1.0,1.0,1.0,1.5,1.5,6.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u664.xml,9,0,0,1,58,46,5.111111111111111,191,21.222222222222218,6,0.0198,303.0,102.53004604339606,52.0,8.0,0.026402640264026403,8.0,20,2.0,158,0.4,2,0.22222222,0,0.0,0,0.0,9,1.0,1.0,0.5,0.5,0.5,1.5,4.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u660.xml,11,1,0,4,77,54,4.909090909090909,218,19.818181818181817,4,0.0102,392.0,92.79979468345644,52.0,10.0,0.025510204081632654,11.0,17,1.0,208,0.33,2,0.18181819,2,0.18181819,1,0.09090909,14,1.2727273000000001,2.0,1.5,2.0,1.5,2.0,9.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u649.xml,8,0,0,3,64,47,3.1333333333333333,187,12.466666666666667,10,0.0275,364.0,96.601486287117,52.0,9.0,0.024725274725274724,14.0,33,2.0,177,0.35,7,0.4375,2,0.125,4,0.25,11,0.6875,1.0,1.0,0.5,0.5,1.0,4.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u651.xml,16,0,0,2,90,72,4.8,182,12.133333333333333,17,0.0339,501.0,99.39188381195068,52.0,11.0,0.021956087824351298,14.0,43,2.0,224,0.26,1,0.06666667,0,0.0,0,0.0,15,1.0,1.5,1.5,1.0,1.5,1.5,7.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u658.xml,2,0,0,6,94,37,7.4,114,22.8,36,0.1237,291.0,98.8226300096512,52.0,13.0,0.044673539518900345,5.0,54,10.0,146,0.35,4,0.8,3,0.6,0,0.0,10,2.0,0.5,0.0,0.0,0.5,0.0,1.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u655.xml,10,1,1,4,135,68,5.230769230769232,231,17.76923076923077,15,0.0333,450.0,94.67499910354616,52.0,13.0,0.028888888888888888,12.0,29,2.0,226,0.29,4,0.30769232,3,0.23076923,0,0.0,13,1.0,1.0,0.5,1.0,0.5,1.0,4.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u648.xml,8,1,2,1,69,41,3.4166666666666665,179,14.916666666666664,14,0.0549,255.0,95.22794528961181,52.0,5.0,0.0196078431372549,10.0,14,1.0,143,0.77,2,0.16666667,4,0.33333334,0,0.0,8,0.6666667,0.5,0.5,0.5,0.5,1.0,3.0
/como-solucionar-o-problema-do-bullying-na-escola-ou-na-internet/xml/ult4657u652.xml,4,0,0,3,77,25,1.1904761904761905,48,2.2857142857142856,14,0.0366,383.0,111.00106099605564,52.0,12.0,0.031331592689295036,14.0,35,1.0,203,0.54,4,0.2,1,0.05,4,0.2,18,0.9,1.0,0.5,1.0,0.5,1.0,4.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/irracionais.xml,6,0,2,1,23,40,5.7142857142857135,308,44.0,11,0.0487,226.0,94.98278645038609,52.0,6.0,0.02654867256637168,6.0,17,2.0,127,0.95,2,0.2857143,4,0.5714286,0,0.0,6,0.85714287,1.5,1.0,1.0,1.0,1.0,5.5
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/a-falta-de-equilibrio-nas-relacoes-entre-as-pessoas-o-os-animais-de-estimacao.xml,9,0,1,1,43,67,11.166666666666664,354,59.0,27,0.0668,404.0,94.92163036823273,52.0,2.0,0.0049504950495049506,6.0,43,7.0,182,0.53,4,0.6666667,0,0.0,3,0.5,12,2.0,1.0,1.0,0.5,0.5,1.0,4.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/humanos-e-animais-seres-de-um-mesmo-reino.xml,10,1,0,1,35,43,6.142857142857142,89,12.714285714285715,7,0.0247,283.0,90.99472208976745,52.0,10.0,0.0353356890459364,7.0,12,1.0,162,0.6,1,0.14285715,3,0.42857143,0,0.0,9,1.2857143,2.0,2.0,1.0,2.0,2.0,9.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/infancia-hoje-infancia-ontem.xml,1,1,0,1,36,31,3.875,131,16.375,12,0.0515,233.0,120.66418589115143,51.0,2.0,0.008583690987124462,7.0,17,2.0,138,1.07,2,0.25,0,0.0,0,0.0,5,0.625,0.0,0.0,0.0,0.0,0.0,0.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/bicho-nao-e-gente-e-nunca-vai-ser-mais-respeito-a-ele-e-a-voce.xml,12,1,0,0,26,45,2.8125,362,22.625,12,0.034,353.0,107.1959102010727,51.0,8.0,0.0226628895184136,13.0,25,1.0,174,0.54,2,0.125,4,0.25,0,0.0,14,0.875,1.0,0.5,0.5,2.0,1.0,5.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/licenca-para-cuidar.xml,6,0,0,2,51,36,1.8947368421052633,195,10.263157894736842,8,0.0286,280.0,98.9721417045593,52.0,5.0,0.017857142857142856,10.0,14,0.0,159,0.75,1,0.0625,0,0.0,0,0.0,18,1.125,2.0,1.5,2.0,1.5,1.5,8.5
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/a-ligacao-entre-as-pessoas-e-seus-animais-de-estimacao.xml,6,1,0,2,27,39,4.875,163,20.375,5,0.0225,222.0,104.02418473720553,52.0,4.0,0.018018018018018014,8.0,12,1.0,130,0.86,1,0.125,1,0.125,0,0.0,8,1.0,1.0,1.0,1.0,1.5,1.5,6.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/o-homem-e-e-o-cao.xml,12,0,0,2,48,66,6.0,550,50.0,6,0.0173,346.0,111.66563921928407,51.0,9.0,0.02601156069364162,10.0,15,1.0,160,0.59,1,0.09090909,6,0.54545456,0,0.0,14,1.2727273000000001,1.0,1.0,0.5,0.5,1.0,4.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/insana.xml,10,1,0,3,65,57,3.1666666666666665,210,11.666666666666664,4,0.0116,345.0,101.70457004070283,52.0,8.0,0.02318840579710145,13.0,6,0.0,184,0.57,2,0.11111111,5,0.27777779999999996,2,0.11111111,10,0.5555555999999999,1.0,0.5,0.5,0.5,1.0,3.5
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/a-palavra-chave-palavra-chave-e-respeito.xml,12,1,0,4,69,55,4.583333333333333,317,26.41666666666667,15,0.0487,308.0,102.7077254390717,51.0,5.0,0.016233766233766232,11.0,16,1.0,167,0.7,2,0.16666667,1,0.083333336,2,0.16666667,11,0.9166667,2.0,1.0,2.0,2.0,1.5,8.5
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/animais-nao-sao-de-brinquedo.xml,10,0,0,4,75,40,5.0,241,30.125,6,0.0263,228.0,94.10604785442354,52.0,5.0,0.02192982456140351,7.0,11,1.0,127,0.87,2,0.25,1,0.125,0,0.0,10,1.25,0.5,0.5,0.5,0.0,1.0,2.5
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/luxo-x-miseria.xml,14,2,0,1,33,46,3.5384615384615383,315,24.23076923076923,15,0.0455,330.0,94.76045020580291,52.0,6.0,0.01818181818181818,13.0,23,1.0,192,0.72,2,0.15384616,2,0.15384616,1,0.07692308,9,0.6923077,0.5,0.5,0.0,0.0,1.0,2.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/o-descaso-do-excesso.xml,10,1,0,1,34,33,3.3,91,9.1,12,0.0482,249.0,104.09765473365786,52.0,2.0,0.008032128514056224,10.0,15,1.0,147,0.87,5,0.5,5,0.5,1,0.1,16,1.6,0.5,0.5,0.5,0.0,1.0,2.5
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/irracional.xml,5,0,0,5,64,33,3.6666666666666665,237,26.33333333333333,11,0.0671,164.0,94.59475191593172,52.0,4.0,0.024390243902439025,7.0,18,2.0,105,1.42,0,0.0,1,0.125,0,0.0,9,1.125,0.5,0.5,1.0,1.0,1.0,4.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/sem-titulo-.xml,11,0,0,2,37,43,3.071428571428572,287,20.5,5,0.0147,341.0,84.84496570587159,52.0,12.0,0.03519061583577713,14.0,11,0.0,165,0.56,1,0.071428575,4,0.2857143,1,0.071428575,10,0.71428573,1.0,0.5,0.5,0.5,1.0,3.5
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/relacao-homem-animal.xml,7,1,0,1,14,37,4.625,193,24.125,13,0.052,250.0,89.78700040340425,52.0,8.0,0.032,8.0,26,3.0,154,0.94,2,0.2857143,2,0.2857143,0,0.0,9,1.2857143,1.5,1.0,0.5,1.0,1.0,5.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao.xml,14,1,0,2,45,66,4.714285714285714,349,24.92857142857143,6,0.0159,377.0,102.07531870365143,51.0,2.0,0.005305039787798408,13.0,14,1.0,202,0.51,5,0.35714287,1,0.071428575,2,0.14285715,19,1.3571428,2.0,1.5,1.5,2.0,1.5,8.5
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/ponto-de-equilibrio.xml,4,0,0,0,8,34,6.8,142,28.4,10,0.0498,201.0,88.05290678501132,53.0,2.0,0.009950248756218905,5.0,16,3.0,126,1.22,0,0.0,1,0.2,0,0.0,8,1.6,1.5,0.5,1.5,1.0,1.0,5.5
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/os-limites-na-relacao-entre-homem-e-animal.xml,14,4,0,3,84,58,4.833333333333333,373,31.08333333333333,13,0.0387,336.0,93.48321188449863,52.0,2.0,0.005952380952380952,11.0,18,1.0,175,0.62,2,0.16666667,2,0.16666667,1,0.083333336,18,1.5,1.0,1.0,1.5,1.5,1.0,6.0
/como-devem-ser-as-relacoes-entre-as-pessoas-e-seus-animais-de-estimacao/xml/animal.xml,5,1,1,2,43,42,4.2,158,15.8,15,0.0625,240.0,96.20249932765965,52.0,3.0,0.0125,7.0,16,1.0,136,0.83,1,0.1,3,0.3,1,0.1,9,0.9,1.0,1.0,0.0,1.0,1.0,4.0
/reforma-politica-no-brasil-qual-o-melhor-modelo-de-votacao/xml/democracia-e-corrupcao.xml,12,3,0,2,91,62,5.166666666666667,176,14.666666666666664,3,0.0085,354.0,84.41466449260713,53.0,6.0,0.01694915254237288,11.0,9,0.0,180,0.51,5,0.41666666,1,0.083333336,2,0.16666667,5,0.41666666,1.5,1.5,0.5,0.5,2.0,6.0
/reforma-politica-no-brasil-qual-o-melhor-modelo-de-votacao/xml/necessarias.xml,8,0,0,1,49,49,7.0,176,25.142857142857146,10,0.0342,292.0,97.308290848732,52.0,4.0,0.0136986301369863,7.0,19,2.0,158,0.71,0,0.0,3,0.42857143,1,0.14285715,7,1.0,1.0,0.5,0.5,0.5,1.0,3.5
/reforma-politica-no-brasil-qual-o-melhor-modelo-de-votacao/xml/a-ineficiencia-da-escolha-do-modo-eleitoral-brasileiro.xml,10,1,0,0,24,35,5.833333333333332,63,10.5,6,0.0273,220.0,97.32409420967105,52.0,5.0,0.022727272727272728,6.0,14,2.0,109,0.87,1,0.16666667,2,0.33333334,2,0.33333334,6,1.0,0.5,0.5,0.5,0.5,1.0,3.0
