filename,nErrors,nErrorsTokens,ntokens,fleshscore,avgWordLength,nSpelling,nSpellingTokens,nLongSentence,nStyleErrors,nStyleperSent,nvoc,similarityprompt,countDemonstrativo,demonstrativoPerSent,countEnclise,enclisePerSent,fstPerson,fstPessoaPerSent,countDiscourseMarkers,discourseSent,understandingGrade,selectinginfoGrade,showknowGrade,solutionGrade,formalGrade,finalGrade
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u211.xml,4,0.0103,388.0,82.25148995876313,53.0,8.0,0.020618556701030927,15.0,11,0.0,207,0.39,2,0.13333334,3,0.2,1,0.06666667,8,0.53333336,1.5,1.5,1.5,1.5,1.5,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u212.xml,1,0.0029,341.0,112.38338612079622,52.0,16.0,0.0469208211143695,10.0,23,1.0,187,0.39,3,0.1764706,5,0.29411766,5,0.29411766,10,0.5882353,0.0,0.5,0.5,0.5,0.5,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u213.xml,2,0.0047,425.0,98.74465197086337,52.0,13.0,0.03058823529411765,19.0,6,0.0,208,0.31,3,0.15789473,3,0.15789473,2,0.10526316,11,0.57894737,2.0,2.0,1.5,1.5,1.5,8.5
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u214.xml,4,0.0099,403.0,92.65038383960726,52.0,5.0,0.01240694789081886,7.0,20,2.0,223,0.34,5,0.71428573,1,0.14285715,1,0.14285715,9,1.2857143,1.5,1.0,1.0,1.0,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u215.xml,4,0.0145,276.0,102.62412999629976,52.0,5.0,0.018115942028985508,12.0,18,1.0,147,0.46,3,0.21428572,2,0.14285715,0,0.0,7,0.5,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u216.xml,4,0.0108,372.0,94.41725405216218,52.0,9.0,0.024193548387096774,12.0,11,0.0,199,0.35,2,0.14285715,2,0.14285715,0,0.0,15,1.0714285,1.5,1.0,1.0,0.5,1.5,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u217.xml,36,0.0880,409.0,86.87461343765261,53.0,36.0,0.08801955990220049,4.0,60,15.0,221,0.46,6,1.5,1,0.25,0,0.0,9,2.25,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u218.xml,5,0.0108,464.0,104.4315524196625,52.0,14.0,0.03017241379310345,17.0,27,1.0,231,0.30,1,0.055555556,5,0.2777778,2,0.11111111,22,1.2222222,1.5,1.0,1.5,1.0,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u219.xml,27,0.0915,295.0,88.52517212390902,52.0,24.0,0.08135593220338982,9.0,31,3.0,184,0.56,1,0.1,0,0.0,0,0.0,8,0.8,1.0,0.5,0.5,0.5,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u220.xml,8,0.0174,459.0,103.04284342288972,51.0,24.0,0.05228758169934641,15.0,18,1.0,239,0.27,5,0.33333334,5,0.33333334,2,0.13333334,10,0.6666667,0.5,1.0,1.0,1.0,1.5,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u221.xml,2,0.0052,381.0,93.62397979259492,52.0,11.0,0.028871391076115485,12.0,23,1.0,197,0.38,1,0.083333336,0,0.0,1,0.083333336,11,0.9166667,1.5,1.5,1.0,1.5,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u222.xml,7,0.0265,264.0,92.77363391876221,52.0,7.0,0.026515151515151516,5.0,15,3.0,162,0.62,1,0.2,1,0.2,2,0.4,11,2.2,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/gravidez-fora-de-hora-adolescencia-em-crise/xml/ult4657u223.xml,7,0.0167,418.0,100.88619395256043,52.0,17.0,0.04066985645933014,13.0,20,1.0,207,0.35,2,0.11111111,1,0.055555556,0,0.0,21,1.1666666,1.0,0.5,0.5,0.0,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/a-liberdade-acaba-quando-a-falta-de-respeito-comeca.xml,12,0.0515,233.0,101.05731802940372,52.0,7.0,0.030042918454935622,7.0,15,1.0,125,0.87,2,0.2,1,0.1,0,0.0,4,0.4,0.5,0.0,0.0,0.5,0.5,1.5
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/a-liberdade-sem-limite-e-erronea.xml,12,0.0524,229.0,108.08129173278812,51.0,10.0,0.043668122270742356,6.0,16,1.0,139,0.98,0,0.0,4,0.2857143,1,0.071428575,11,0.78571427,1.5,1.5,1.5,0.5,1.0,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/com-responsabilidade-defenda-seus-direitos.xml,12,0.0476,252.0,114.21357062816622,52.0,9.0,0.03571428571428571,7.0,23,3.0,141,0.88,4,0.5714286,0,0.0,2,0.2857143,5,0.71428573,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/eu-sou-a-favor-da-liberdade-de-expressao.xml,6,0.0299,201.0,95.2081381416321,52.0,7.0,0.03482587064676617,7.0,6,0.0,118,1.08,1,0.083333336,0,0.0,0,0.0,8,0.6666667,0.5,0.5,0.0,0.0,0.0,1.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/exercendo-a-liberdade-com-responsabilidade.xml,19,0.0815,233.0,90.89079507350922,53.0,6.0,0.02575107296137339,8.0,22,2.0,144,0.98,2,0.25,3,0.375,2,0.25,10,1.25,0.5,0.0,1.5,0.0,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/ha-limites-para-a-liberdade-de-expressao.xml,25,0.0847,295.0,102.86415551662446,52.0,6.0,0.020338983050847456,11.0,24,1.0,149,0.80,5,0.2631579,0,0.0,2,0.10526316,8,0.42105263,1.0,0.5,0.5,0.5,0.5,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/liberdade-de-expressao-preconceito-justificado.xml,10,0.0448,223.0,96.32737310886384,52.0,6.0,0.026905829596412557,7.0,21,2.0,130,0.94,3,0.33333334,1,0.11111111,1,0.11111111,12,1.3333334,1.0,0.5,0.5,0.5,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/liberdade-e-banalizacao.xml,12,0.0577,208.0,91.43019696235658,53.0,1.0,0.004807692307692308,9.0,13,1.0,114,0.95,2,0.22222222,0,0.0,0,0.0,12,1.3333334,1.0,0.5,1.0,0.5,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/liberdade-nao-e-libertinagem.xml,2,0.0086,232.0,92.39793346881868,52.0,5.0,0.021551724137931036,6.0,8,1.0,132,0.88,2,0.33333334,0,0.0,1,0.16666667,10,1.6666666,1.5,1.5,1.0,1.5,2.0,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/liberdade-para-se-expressar-ou-insultar.xml,10,0.0513,195.0,94.3857683515549,53.0,7.0,0.035897435897435895,5.0,20,4.0,110,1.08,1,0.2,0,0.0,0,0.0,6,1.2,1.0,0.5,0.5,1.0,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/limites-que-impoem-etica.xml,17,0.0646,263.0,103.11713031291964,52.0,8.0,0.030418250950570342,9.0,18,1.0,150,0.72,3,0.27272728,2,0.18181819,1,0.09090909,11,1.0,1.5,0.5,0.5,0.0,1.5,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/o-extremo-da-intolerancia.xml,6,0.0269,223.0,96.32737310886384,52.0,10.0,0.04484304932735426,7.0,17,2.0,125,1.15,0,0.0,2,0.2857143,0,0.0,6,0.85714287,1.5,1.5,2.0,1.0,1.5,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/o-limite-da-liberdade.xml,6,0.0305,197.0,89.51216109752656,53.0,0.0,0.0,8.0,7,0.0,113,1.27,2,0.25,0,0.0,2,0.25,12,1.5,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/res-ponsabilidade-charlie.xml,10,0.0426,235.0,89.35500489234926,53.0,5.0,0.02127659574468085,8.0,17,1.0,134,0.99,1,0.11111111,1,0.11111111,1,0.11111111,9,1.0,1.0,0.5,0.5,0.5,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/responsavel.xml,23,0.0650,354.0,92.0621196126938,52.0,4.0,0.011299435028248588,6.0,24,4.0,180,0.65,1,0.16666667,2,0.33333334,1,0.16666667,9,1.5,1.0,0.0,0.5,0.5,0.5,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/sem-papas-na-lingua.xml,17,0.0675,252.0,95.41357174873355,53.0,3.0,0.011904761904761904,4.0,25,6.0,148,0.99,3,0.75,0,0.0,0,0.0,8,2.0,0.5,0.5,0.5,0.5,0.5,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/sem-titulo-.xml,17,0.1206,141.0,102.43500400543215,53.0,1.0,0.0070921985815602835,5.0,23,2.0,86,1.64,1,0.125,0,0.0,0,0.0,8,1.0,0.5,0.5,1.0,0.5,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/sobre-a-liberdade-de-expressao.xml,13,0.0436,298.0,108.59205192089084,52.0,4.0,0.013422818791946308,9.0,15,1.0,132,0.74,6,0.6666667,0,0.0,3,0.33333334,17,1.8888888,0.5,0.5,0.5,0.5,0.5,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/unico-limite-da-liberdade-de-expressao-a-lei.xml,2,0.0106,188.0,93.5850008583069,52.0,8.0,0.0425531914893617,7.0,4,0.0,109,1.18,2,0.18181819,0,0.0,1,0.09090909,6,0.54545456,1.5,1.0,0.5,0.5,1.5,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/ha-limites-para-a-liberdade-de-expressao/xml/utopica.xml,15,0.0435,345.0,94.59325932025911,52.0,9.0,0.02608695652173913,11.0,21,1.0,172,0.67,3,0.2,4,0.26666668,0,0.0,8,0.53333336,1.0,1.0,1.0,1.0,1.0,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u807.xml,20,0.0855,234.0,91.92731200218202,53.0,3.0,0.01282051282051282,8.0,21,2.0,131,0.90,5,0.5555556,1,0.11111111,2,0.22222222,6,0.6666667,1.0,0.5,1.0,0.5,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u808.xml,13,0.0528,246.0,100.95695105552676,52.0,5.0,0.02032520325203252,7.0,19,2.0,129,0.93,4,0.5714286,1,0.14285715,3,0.42857143,4,0.5714286,1.0,1.0,0.5,0.0,1.0,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u809.xml,9,0.0308,292.0,110.05623785018923,52.0,3.0,0.010273972602739725,7.0,22,1.0,152,0.73,1,0.07692308,1,0.07692308,0,0.0,10,0.7692308,1.0,1.0,1.0,1.0,1.5,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u810.xml,12,0.0411,292.0,104.84116908073426,52.0,7.0,0.023972602739726026,8.0,18,1.0,163,0.73,3,0.23076923,0,0.0,1,0.07692308,7,0.53846157,1.5,1.0,1.0,1.0,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u811.xml,11,0.0325,338.0,105.91606992244724,52.0,8.0,0.023668639053254437,11.0,20,2.0,191,0.62,2,0.2,4,0.4,0,0.0,10,1.0,1.0,1.0,1.0,0.5,1.5,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u812.xml,7,0.0241,291.0,106.09067336082461,51.0,4.0,0.013745704467353952,8.0,9,0.0,164,0.77,1,0.09090909,1,0.09090909,0,0.0,8,0.72727275,1.0,0.5,1.0,1.0,1.5,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u813.xml,11,0.0355,310.0,102.28596631050112,52.0,3.0,0.00967741935483871,9.0,18,2.0,166,0.69,2,0.22222222,0,0.0,2,0.22222222,12,1.3333334,1.0,1.5,1.5,0.5,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u814.xml,16,0.0376,425.0,90.58323968410494,52.0,17.0,0.04,9.0,44,5.0,218,0.56,1,0.125,8,1.0,0,0.0,20,2.5,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u815.xml,6,0.0290,207.0,101.70457004070283,52.0,3.0,0.014492753623188406,6.0,9,1.0,124,1.02,3,0.42857143,0,0.0,2,0.2857143,6,0.85714287,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u816.xml,7,0.0302,232.0,105.16086693763734,52.0,5.0,0.021551724137931036,7.0,16,1.0,139,0.98,1,0.11111111,1,0.11111111,3,0.33333334,7,0.7777778,1.0,1.0,1.5,0.5,1.5,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u817.xml,3,0.0091,330.0,115.78226850986482,51.0,6.0,0.01818181818181818,11.0,10,0.0,167,0.67,0,0.0,0,0.0,2,0.16666667,12,1.0,0.5,0.5,0.5,0.5,1.5,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u818.xml,17,0.0342,497.0,113.50904530048373,51.0,14.0,0.028169014084507043,13.0,44,2.0,221,0.47,6,0.3,1,0.05,3,0.15,14,0.7,0.5,0.5,0.5,0.5,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u819.xml,9,0.0330,273.0,90.1712631082535,52.0,4.0,0.014652014652014652,6.0,11,1.0,144,0.76,3,0.5,0,0.0,2,0.33333334,9,1.5,0.5,0.0,0.0,0.5,1.0,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u820.xml,9,0.0367,245.0,95.17377818584444,52.0,9.0,0.036734693877551024,7.0,14,2.0,140,0.81,1,0.14285715,2,0.2857143,1,0.14285715,7,1.0,0.0,0.0,0.0,0.0,0.5,0.5
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u821.xml,17,0.0656,259.0,103.15314422607423,52.0,6.0,0.023166023166023165,7.0,23,2.0,143,0.81,1,0.11111111,5,0.5555556,0,0.0,8,0.8888889,0.5,0.5,0.5,0.0,0.5,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u822.xml,14,0.0383,366.0,94.65958906173708,52.0,13.0,0.03551912568306011,8.0,23,2.0,204,0.55,1,0.125,1,0.125,1,0.125,19,2.375,0.5,0.5,0.5,0.0,1.0,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u823.xml,12,0.0284,423.0,107.63499554157258,51.0,17.0,0.04018912529550828,13.0,26,1.0,198,0.53,0,0.0,2,0.125,0,0.0,15,0.9375,1.0,0.0,0.5,0.0,1.5,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u824.xml,37,0.1048,353.0,97.84916516304017,52.0,4.0,0.0113314447592068,12.0,47,3.0,166,0.64,3,0.25,0,0.0,1,0.083333336,9,0.75,0.5,0.0,0.0,0.0,0.5,1.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u825.xml,2,0.0122,164.0,85.3093949174881,53.0,2.0,0.012195121951219513,7.0,5,0.0,104,1.36,1,0.1,0,0.0,1,0.1,2,0.2,1.5,0.5,0.0,0.0,1.0,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/hoje-no-brasil-o-negro-apresenta-o-mesmo-status-social-que-o-branco/xml/ult4657u826.xml,27,0.0982,275.0,97.17027617454531,52.0,10.0,0.03636363636363636,4.0,34,8.0,153,0.86,1,0.25,0,0.0,3,0.75,10,2.5,0.5,0.5,0.5,0.5,0.5,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/a-construcao-do-brasil-bom-para-todos.xml,10,0.0253,396.0,89.67591296195985,52.0,7.0,0.017676767676767676,14.0,13,0.0,196,0.54,2,0.11764706,1,0.05882353,0,0.0,17,1.0,2.0,2.0,2.0,2.0,1.5,9.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/a-obrigatoriedade-em-um-pais-democratico.xml,16,0.0441,363.0,96.18210724353793,52.0,2.0,0.005509641873278237,11.0,19,1.0,181,0.60,1,0.083333336,0,0.0,2,0.16666667,9,0.75,1.5,1.5,1.5,0.0,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/cidadania.xml,9,0.0373,241.0,115.08977471351625,51.0,9.0,0.03734439834024896,10.0,24,2.0,143,1.07,2,0.16666667,0,0.0,1,0.083333336,6,0.5,1.0,0.5,1.0,0.5,0.5,3.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/eleicoes-na-imprensa.xml,21,0.0583,360.0,105.71999529361727,52.0,2.0,0.005555555555555556,10.0,35,3.0,174,0.55,5,0.45454547,1,0.09090909,2,0.18181819,10,0.90909094,1.0,1.0,1.0,1.0,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/eleitoral.xml,19,0.0436,436.0,94.38178473472598,52.0,12.0,0.027522935779816515,13.0,30,2.0,202,0.44,4,0.30769232,1,0.07692308,3,0.23076923,8,0.61538464,1.0,1.0,0.5,1.0,1.5,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/enganosa.xml,7,0.0217,323.0,87.75450867176059,52.0,7.0,0.021671826625386997,10.0,9,0.0,160,0.79,3,0.3,3,0.3,1,0.1,8,0.8,1.0,1.0,1.5,2.0,2.0,7.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/feira-de-candidatos.xml,10,0.0251,399.0,92.99289420604708,52.0,11.0,0.02756892230576441,10.0,25,2.0,213,0.62,2,0.2,2,0.2,0,0.0,8,0.8,1.5,1.5,1.5,0.5,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/horario-eleitoral-gratuito-versus-controle-remoto.xml,13,0.0607,214.0,95.44808298110965,53.0,5.0,0.02336448598130841,7.0,20,2.0,135,1.19,2,0.22222222,0,0.0,3,0.33333334,7,0.7777778,0.5,0.5,0.5,0.0,1.0,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/horario-gratuito-eleitoral.xml,24,0.1137,211.0,109.30513950347901,52.0,1.0,0.004739336492890996,4.0,40,10.0,96,0.89,3,0.75,0,0.0,2,0.5,3,0.75,0.5,0.5,0.5,1.0,0.5,3.0
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/horario-humoristico-gratuito-obrigatorio.xml,34,0.0794,428.0,94.06443670749667,53.0,4.0,0.009345794392523364,10.0,44,3.0,192,0.47,3,0.23076923,1,0.07692308,2,0.15384616,8,0.61538464,1.5,1.0,0.5,1.5,1.0,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/indesejadas.xml,27,0.0831,325.0,87.18392363548281,53.0,4.0,0.012307692307692308,7.0,30,4.0,168,0.80,2,0.2857143,3,0.42857143,1,0.14285715,11,1.5714285,1.0,0.5,0.0,0.5,0.5,2.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/o-horario-politico-brasileiro.xml,16,0.0758,211.0,78.43214941978457,53.0,1.0,0.004739336492890996,6.0,21,3.0,128,1.18,2,0.33333334,0,0.0,0,0.0,6,1.0,1.5,0.5,0.5,1.5,1.0,5.0
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/pequenas-mudancas-grandes-resultados.xml,14,0.0336,417.0,87.75011156558992,52.0,3.0,0.007194244604316547,11.0,16,1.0,220,0.65,5,0.35714287,0,0.0,1,0.071428575,11,0.78571427,1.5,1.5,1.0,2.0,1.0,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/politicas.xml,14,0.0365,384.0,97.92094086170198,52.0,9.0,0.0234375,10.0,22,1.0,186,0.56,9,0.45,0,0.0,1,0.05,12,0.6,1.0,1.0,1.0,2.0,1.5,6.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/por-tras-do-horario-politico-gratuito.xml,13,0.0349,373.0,94.83124764919282,52.0,3.0,0.00804289544235925,8.0,24,2.0,181,0.57,4,0.44444445,0,0.0,0,0.0,14,1.5555556,1.5,1.0,1.0,1.5,1.0,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/propaganda-eleitoral-politica.xml,24,0.0784,306.0,90.97029596328738,52.0,5.0,0.016339869281045753,4.0,40,10.0,158,0.74,3,0.75,0,0.0,1,0.25,3,0.75,1.5,1.5,0.5,1.0,1.0,5.5
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/sem-titulo-.xml,0,0.0000,324.0,104.44055841922761,52.0,1.0,0.0030864197530864196,10.0,12,0.0,157,0.75,8,0.53333336,0,0.0,0,0.0,11,0.73333335,0.0,0.0,0.0,0.0,0.0,0.0
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/ta-na-hora-de-mudar.xml,3,0.0118,255.0,85.93853407859805,53.0,1.0,0.00392156862745098,7.0,11,1.0,134,0.87,1,0.14285715,0,0.0,0,0.0,8,1.1428572,1.5,1.0,1.5,1.5,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/horario-politico-obrigatorio-bom-para-quem/xml/titulo-exercendo-a-cidadania.xml,8,0.0198,405.0,90.07944830417634,52.0,2.0,0.0049382716049382715,7.0,16,2.0,207,0.62,2,0.2857143,1,0.14285715,1,0.14285715,11,1.5714285,1.0,2.0,1.0,1.5,1.5,7.0
/Users/evelin.amorim/Documents/UFMG/aes/data/idosos-em-nossa-sociedade-valorizados-desvalorizados-ou-privilegiados/xml/ult4657u566.xml,27,0.0811,333.0,77.34850479125978,53.0,4.0,0.012012012012012012,5.0,38,7.0,177,0.52,2,0.4,1,0.2,0,0.0,7,1.4,0.5,0.5,0.5,0.0,0.5,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/idosos-em-nossa-sociedade-valorizados-desvalorizados-ou-privilegiados/xml/ult4657u567.xml,8,0.0369,217.0,92.11057854652407,52.0,2.0,0.009216589861751152,8.0,9,0.0,127,0.83,0,0.0,0,0.0,0,0.0,4,0.4,1.0,0.5,1.0,0.5,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/idosos-em-nossa-sociedade-valorizados-desvalorizados-ou-privilegiados/xml/ult4657u568.xml,13,0.0439,296.0,105.3579702472687,52.0,7.0,0.02364864864864865,10.0,16,1.0,161,0.59,2,0.13333334,1,0.06666667,0,0.0,9,0.6,1.0,1.0,0.5,0.5,1.0,4.0
/Users/evelin.amorim/Documents/UFMG/aes/data/idosos-em-nossa-sociedade-valorizados-desvalorizados-ou-privilegiados/xml/ult4657u569.xml,12,0.0299,402.0,98.5753028726578,52.0,9.0,0.022388059701492536,13.0,20,1.0,208,0.42,2,0.18181819,5,0.45454547,1,0.09090909,11,1.0,1.5,1.5,1.5,0.0,1.5,6.0
/Users/evelin.amorim/Documents/UFMG/aes/data/idosos-em-nossa-sociedade-valorizados-desvalorizados-ou-privilegiados/xml/ult4657u570.xml,8,0.0213,376.0,95.3850006437302,51.0,2.0,0.005319148936170213,8.0,10,1.0,181,0.47,2,0.25,1,0.125,2,0.25,7,0.875,0.5,0.5,0.5,0.0,0.5,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/idosos-em-nossa-sociedade-valorizados-desvalorizados-ou-privilegiados/xml/ult4657u571.xml,12,0.0267,449.0,107.52097333431246,51.0,7.0,0.015590200445434299,9.0,40,4.0,217,0.39,1,0.11111111,1,0.11111111,4,0.44444445,13,1.4444444,0.0,0.5,0.5,0.0,1.0,2.0
/Users/evelin.amorim/Documents/UFMG/aes/data/idosos-em-nossa-sociedade-valorizados-desvalorizados-ou-privilegiados/xml/ult4657u572.xml,22,0.0470,468.0,90.30038271903993,52.0,11.0,0.023504273504273504,18.0,26,1.0,244,0.42,6,0.2857143,3,0.14285715,1,0.04761905,11,0.52380955,1.0,0.5,1.0,0.0,0.5,3.0
